sample,species,call_type,start,end,aug_method
TN039B_00045809_20241205T213900_16kHz_2370_2400(4)_pitch_afa1fbea.wav,Masked Owl,chattering,20.68,21.94,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(4)_noise_023da580.wav,Masked Owl,chattering,20.68,21.94,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(4)_stretch_6c55a350.wav,Masked Owl,chattering,20.68,21.94,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400(4)_stretch_934dc098.wav,Masked Owl,chattering,20.68,21.94,stretch
TN039B_00045809_20241205T213900_16kHz_2390_2420_pitch_a94cecd6.wav,Masked Owl,chattering,1.84,3.25,pitch
TN039B_00045809_20241205T213900_16kHz_2390_2420(1)_pitch_02c74633.wav,Masked Owl,chattering,8.79,10.29,pitch
TN039B_00045809_20241205T213900_16kHz_2390_2420(1)_noise_8e7b0175.wav,Masked Owl,chattering,8.79,10.29,noise
TN039B_00045809_20241205T213900_16kHz_2390_2420(1)_noise_9b5764f1.wav,Masked Owl,chattering,8.79,10.29,noise
TN039B_00045809_20241205T213900_16kHz_2390_2420(1)_noise_0c5f8b9a.wav,Masked Owl,chattering,8.79,10.29,noise
TN039B_00045809_20241205T213900_16kHz_2390_2420(1)_stretch_40fbf49f.wav,Masked Owl,chattering,8.79,10.29,stretch
TN039B_00045809_20241205T213900_16kHz_2390_2420(2)_pitch_a19e5bff.wav,Masked Owl,chattering,10.45,11.83,pitch
TN039B_00045809_20241205T213900_16kHz_2390_2420(2)_pitch_47de1c91.wav,Masked Owl,chattering,10.45,11.83,pitch
TN039B_00045809_20241205T213900_16kHz_2390_2420(2)_noise_7d8f722b.wav,Masked Owl,chattering,10.45,11.83,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_pitch_db32d721.wav,Masked Owl,chattering,7.85,9.11,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_pitch_991339ba.wav,Masked Owl,chattering,7.85,9.11,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_pitch_a654a23a.wav,Masked Owl,chattering,7.85,9.11,pitch
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_noise_098cebbd.wav,Masked Owl,chattering,7.85,9.11,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_noise_aa85a396.wav,Masked Owl,chattering,7.85,9.11,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_noise_f07a7270.wav,Masked Owl,chattering,7.85,9.11,noise
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_stretch_407f0f7d.wav,Masked Owl,chattering,7.85,9.11,stretch
TN039B_00045809_20241205T213900_16kHz_2370_2400(5)_stretch_41768c5c.wav,Masked Owl,chattering,7.85,9.11,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430_pitch_b5dd344f.wav,Masked Owl,chattering,1.93,2.98,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430_noise_f3b69a47.wav,Masked Owl,chattering,1.93,2.98,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430_noise_1177e6ab.wav,Masked Owl,chattering,1.93,2.98,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430_stretch_b4fc0d82.wav,Masked Owl,chattering,1.93,2.98,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430_stretch_1dc39e2a.wav,Masked Owl,chattering,1.93,2.98,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430_stretch_4b1976d0.wav,Masked Owl,chattering,1.93,2.98,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430_stretch_794186df.wav,Masked Owl,chattering,1.93,2.98,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430_stretch_67c337b5.wav,Masked Owl,chattering,1.93,2.98,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_pitch_cb31d46a.wav,Masked Owl,chattering,3.18,4.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_pitch_6023c4c0.wav,Masked Owl,chattering,3.18,4.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_pitch_6cb01530.wav,Masked Owl,chattering,3.18,4.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_pitch_0ad62d8e.wav,Masked Owl,chattering,3.18,4.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_noise_cc3b5b6b.wav,Masked Owl,chattering,3.18,4.46,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_stretch_c987414b.wav,Masked Owl,chattering,3.18,4.46,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(1)_stretch_d68c0b53.wav,Masked Owl,chattering,3.18,4.46,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(2)_pitch_20170231.wav,Masked Owl,chattering,4.68,5.85,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(2)_pitch_eb600c4d.wav,Masked Owl,chattering,4.68,5.85,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(2)_pitch_628c8a11.wav,Masked Owl,chattering,4.68,5.85,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(2)_noise_4fe4f666.wav,Masked Owl,chattering,4.68,5.85,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(2)_noise_3e519a99.wav,Masked Owl,chattering,4.68,5.85,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(2)_stretch_47c44928.wav,Masked Owl,chattering,4.68,5.85,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_pitch_d004d597.wav,Masked Owl,chattering,6.14,7.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_pitch_b07453e0.wav,Masked Owl,chattering,6.14,7.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_pitch_3a00540e.wav,Masked Owl,chattering,6.14,7.46,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_stretch_6f987476.wav,Masked Owl,chattering,6.14,7.46,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_stretch_e399db3d.wav,Masked Owl,chattering,6.14,7.46,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_stretch_78c9dea1.wav,Masked Owl,chattering,6.14,7.46,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(3)_stretch_3ee49e05.wav,Masked Owl,chattering,6.14,7.46,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(4)_pitch_f5ef213d.wav,Masked Owl,chattering,7.5,8.82,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(4)_noise_cc364aa1.wav,Masked Owl,chattering,7.5,8.82,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(4)_stretch_245426b4.wav,Masked Owl,chattering,7.5,8.82,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(4)_stretch_977fb4b0.wav,Masked Owl,chattering,7.5,8.82,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(5)_pitch_5cfc3dda.wav,Masked Owl,chattering,8.88,10.21,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(5)_noise_50763ef4.wav,Masked Owl,chattering,8.88,10.21,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(5)_noise_123410f7.wav,Masked Owl,chattering,8.88,10.21,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(5)_stretch_d76830b5.wav,Masked Owl,chattering,8.88,10.21,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(6)_pitch_b6e0763f.wav,Masked Owl,chattering,10.4,11.8,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(6)_noise_64d53732.wav,Masked Owl,chattering,10.4,11.8,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(6)_noise_2bec6834.wav,Masked Owl,chattering,10.4,11.8,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(6)_noise_b33326b0.wav,Masked Owl,chattering,10.4,11.8,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(6)_stretch_c632b091.wav,Masked Owl,chattering,10.4,11.8,stretch
TN039B_00045809_20241205T213900_16kHz_2460_2490_stretch_f8e3649e.wav,Masked Owl,screech,10.6,13.48,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(1)_pitch_feb8c049.wav,Masked Owl,chattering,20.28,21.84,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(1)_pitch_3548c1e3.wav,Masked Owl,chattering,20.28,21.84,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(1)_stretch_dd11e848.wav,Masked Owl,chattering,20.28,21.84,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(1)_stretch_4c80e6d9.wav,Masked Owl,chattering,20.28,21.84,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(1)_stretch_6946257a.wav,Masked Owl,chattering,20.28,21.84,stretch
TN039B_00045809_20241205T213900_16kHz_2400_2430(7)_pitch_63db38a3.wav,Masked Owl,chattering,25.21,26.62,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(7)_pitch_8b8950ad.wav,Masked Owl,chattering,25.21,26.62,pitch
TN039B_00045809_20241205T213900_16kHz_2400_2430(7)_noise_ff33a44d.wav,Masked Owl,chattering,25.21,26.62,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(7)_noise_b2c4a176.wav,Masked Owl,chattering,25.21,26.62,noise
TN039B_00045809_20241205T213900_16kHz_2400_2430(7)_stretch_4c93ad4f.wav,Masked Owl,chattering,25.21,26.62,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(2)_pitch_b0538970.wav,Masked Owl,chattering,1.42,3.02,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(2)_stretch_0a53a323.wav,Masked Owl,chattering,1.42,3.02,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(2)_stretch_1aac9ee4.wav,Masked Owl,chattering,1.42,3.02,stretch
TN039B_00045809_20241205T213900_16kHz_2420_2450_pitch_5980f186.wav,Masked Owl,chattering,6.85,8.29,pitch
TN039B_00045809_20241205T213900_16kHz_2420_2450_stretch_7ab92668.wav,Masked Owl,chattering,6.85,8.29,stretch
TN039B_00045809_20241205T213900_16kHz_2420_2450(1)_pitch_d7c43ee4.wav,Masked Owl,chattering,8.55,10.08,pitch
TN039B_00045809_20241205T213900_16kHz_2420_2450(1)_pitch_eb007cca.wav,Masked Owl,chattering,8.55,10.08,pitch
TN039B_00045809_20241205T213900_16kHz_2420_2450(1)_pitch_fd1dbf14.wav,Masked Owl,chattering,8.55,10.08,pitch
TN039B_00045809_20241205T213900_16kHz_2420_2450(1)_pitch_429b1709.wav,Masked Owl,chattering,8.55,10.08,pitch
TN039B_00045809_20241205T213900_16kHz_2420_2450(1)_noise_d7ba8018.wav,Masked Owl,chattering,8.55,10.08,noise
TN039B_00045809_20241205T213900_16kHz_2410_2440_pitch_b8c88e70.wav,Masked Owl,chattering,19.69,21.32,pitch
TN039B_00045809_20241205T213900_16kHz_2410_2440_pitch_0ad0431f.wav,Masked Owl,chattering,19.69,21.32,pitch
TN039B_00045809_20241205T213900_16kHz_2410_2440_noise_5e3bf2a8.wav,Masked Owl,chattering,19.69,21.32,noise
TN039B_00045809_20241205T213900_16kHz_2410_2440_noise_54ebc6fe.wav,Masked Owl,chattering,19.69,21.32,noise
TN039B_00045809_20241205T213900_16kHz_2410_2440_stretch_89194610.wav,Masked Owl,chattering,19.69,21.32,stretch
TN039B_00045809_20241205T213900_16kHz_2460_2490(1)_pitch_df2d1c8f.wav,Masked Owl,chattering,1.03,2.63,pitch
TN039B_00045809_20241205T213900_16kHz_2460_2490(1)_pitch_c187297f.wav,Masked Owl,chattering,1.03,2.63,pitch
TN039B_00045809_20241205T213900_16kHz_2460_2490(1)_pitch_9aec1413.wav,Masked Owl,chattering,1.03,2.63,pitch
TN039B_00045809_20241205T213900_16kHz_2460_2490(1)_stretch_aebb8c98.wav,Masked Owl,chattering,1.03,2.63,stretch
TN039B_00045809_20241205T213900_16kHz_2460_2490(1)_stretch_456d6c74.wav,Masked Owl,chattering,1.03,2.63,stretch
TN039B_00045809_20241205T213900_16kHz_2450_2480_pitch_64a10a5c.wav,Masked Owl,chattering,9.03,10.44,pitch
TN039B_00045809_20241205T213900_16kHz_2450_2480_noise_35e34740.wav,Masked Owl,chattering,9.03,10.44,noise
TN039B_00045809_20241205T213900_16kHz_2450_2480_noise_cd9cf895.wav,Masked Owl,chattering,9.03,10.44,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_pitch_2146d0a7.wav,Masked Owl,chattering,27.47,29.1,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_pitch_c6afdad3.wav,Masked Owl,chattering,27.47,29.1,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_pitch_15c0fdb8.wav,Masked Owl,chattering,27.47,29.1,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_noise_4d0441a4.wav,Masked Owl,chattering,27.47,29.1,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_noise_cf023dd6.wav,Masked Owl,chattering,27.47,29.1,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_noise_ee562387.wav,Masked Owl,chattering,27.47,29.1,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_noise_4dba0484.wav,Masked Owl,chattering,27.47,29.1,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_noise_a6193f50.wav,Masked Owl,chattering,27.47,29.1,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_stretch_e38de5bd.wav,Masked Owl,chattering,27.47,29.1,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(3)_stretch_6b158c8a.wav,Masked Owl,chattering,27.47,29.1,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_pitch_ff251e78.wav,Masked Owl,chattering,26.22,27.89,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_pitch_ea0c9178.wav,Masked Owl,chattering,26.22,27.89,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_noise_e0cd433b.wav,Masked Owl,chattering,26.22,27.89,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_noise_4ef414da.wav,Masked Owl,chattering,26.22,27.89,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_noise_d25cb1d6.wav,Masked Owl,chattering,26.22,27.89,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_noise_105fcd5c.wav,Masked Owl,chattering,26.22,27.89,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_stretch_19d38b3d.wav,Masked Owl,chattering,26.22,27.89,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_stretch_ce50ed5a.wav,Masked Owl,chattering,26.22,27.89,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(4)_stretch_174da979.wav,Masked Owl,chattering,26.22,27.89,stretch
TN039B_00045809_20241205T213900_16kHz_2430_2460(5)_pitch_dcf9483b.wav,Masked Owl,chattering,23.67,25.01,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(5)_pitch_b25b7be5.wav,Masked Owl,chattering,23.67,25.01,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(5)_pitch_0b7ed02e.wav,Masked Owl,chattering,23.67,25.01,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(5)_pitch_724ac8b1.wav,Masked Owl,chattering,23.67,25.01,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(5)_noise_b35f805e.wav,Masked Owl,chattering,23.67,25.01,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_pitch_e954cf15.wav,Masked Owl,chattering,22.04,23.77,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_pitch_4b035e96.wav,Masked Owl,chattering,22.04,23.77,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_pitch_9403c6a1.wav,Masked Owl,chattering,22.04,23.77,pitch
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_noise_057a3961.wav,Masked Owl,chattering,22.04,23.77,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_noise_4e681ce5.wav,Masked Owl,chattering,22.04,23.77,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_noise_9073f238.wav,Masked Owl,chattering,22.04,23.77,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_noise_a229fed8.wav,Masked Owl,chattering,22.04,23.77,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_noise_99b0b241.wav,Masked Owl,chattering,22.04,23.77,noise
TN039B_00045809_20241205T213900_16kHz_2430_2460(6)_stretch_227fd5c2.wav,Masked Owl,chattering,22.04,23.77,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(1)_pitch_a6028ca2.wav,Masked Owl,chattering,18.23,19.96,pitch
TN039B_00045809_20241205T213900_16kHz_2490_2520(1)_noise_78f2e1c0.wav,Masked Owl,chattering,18.23,19.96,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520(1)_stretch_36f408c6.wav,Masked Owl,chattering,18.23,19.96,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(1)_stretch_bfa9aa28.wav,Masked Owl,chattering,18.23,19.96,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(1)_stretch_7c60458c.wav,Masked Owl,chattering,18.23,19.96,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(2)_noise_bc55fa93.wav,Masked Owl,chattering,21.24,22.71,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520(2)_noise_5b229ab0.wav,Masked Owl,chattering,21.24,22.71,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520(3)_noise_189a923f.wav,Masked Owl,chattering,23.39,24.99,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520(3)_stretch_746b273a.wav,Masked Owl,chattering,23.39,24.99,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_pitch_e14a6e8f.wav,Masked Owl,chattering,24.93,26.53,pitch
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_pitch_06d31475.wav,Masked Owl,chattering,24.93,26.53,pitch
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_noise_264e597f.wav,Masked Owl,chattering,24.93,26.53,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_noise_6441e464.wav,Masked Owl,chattering,24.93,26.53,noise
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_stretch_6dd30f97.wav,Masked Owl,chattering,24.93,26.53,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_stretch_7c1d6083.wav,Masked Owl,chattering,24.93,26.53,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_stretch_3bca9c35.wav,Masked Owl,chattering,24.93,26.53,stretch
TN039B_00045809_20241205T213900_16kHz_2490_2520(4)_stretch_1b5d220a.wav,Masked Owl,chattering,24.93,26.53,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550_pitch_0a08ccbc.wav,Masked Owl,chattering,7.35,8.91,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550_pitch_a2703a85.wav,Masked Owl,chattering,7.35,8.91,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550_pitch_3f9e6723.wav,Masked Owl,chattering,7.35,8.91,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550_pitch_82edd609.wav,Masked Owl,chattering,7.35,8.91,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550_noise_dd30c065.wav,Masked Owl,chattering,7.35,8.91,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550_noise_54058c35.wav,Masked Owl,chattering,7.35,8.91,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550_noise_ac3d3f38.wav,Masked Owl,chattering,7.35,8.91,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550_noise_c7532dea.wav,Masked Owl,chattering,7.35,8.91,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550_stretch_b36c657b.wav,Masked Owl,chattering,7.35,8.91,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(1)_noise_d9fa253c.wav,Masked Owl,chattering,9.14,10.84,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(1)_stretch_9bb77f02.wav,Masked Owl,chattering,9.14,10.84,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(1)_stretch_e868c0a5.wav,Masked Owl,chattering,9.14,10.84,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(1)_stretch_c0e578fd.wav,Masked Owl,chattering,9.14,10.84,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(1)_stretch_6a261dbd.wav,Masked Owl,chattering,9.14,10.84,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(2)_pitch_1f8e6ed2.wav,Masked Owl,chattering,23.46,24.73,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550(2)_noise_94c7fbf7.wav,Masked Owl,chattering,23.46,24.73,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(2)_noise_fa6eba34.wav,Masked Owl,chattering,23.46,24.73,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(2)_stretch_62acdded.wav,Masked Owl,chattering,23.46,24.73,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(3)_pitch_fae93af7.wav,Masked Owl,chattering,25.42,26.98,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550(3)_noise_804e5f5d.wav,Masked Owl,chattering,25.42,26.98,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(3)_noise_6da0e35e.wav,Masked Owl,chattering,25.42,26.98,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(3)_stretch_5c1b7348.wav,Masked Owl,chattering,25.42,26.98,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(4)_stretch_8577501e.wav,Masked Owl,chattering,26.95,28.59,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580_noise_5420acef.wav,Masked Owl,chattering,0.15,1.75,noise
TN039B_00045809_20241205T213900_16kHz_2550_2580_noise_179dec6f.wav,Masked Owl,chattering,0.15,1.75,noise
TN039B_00045809_20241205T213900_16kHz_2550_2580_stretch_0a04d9a8.wav,Masked Owl,chattering,0.15,1.75,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(1)_pitch_da57b711.wav,Masked Owl,chattering,2.21,3.68,pitch
TN039B_00045809_20241205T213900_16kHz_2550_2580(1)_pitch_269c830b.wav,Masked Owl,chattering,2.21,3.68,pitch
TN039B_00045809_20241205T213900_16kHz_2550_2580(1)_stretch_5e65d95f.wav,Masked Owl,chattering,2.21,3.68,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(1)_stretch_0bca26c2.wav,Masked Owl,chattering,2.21,3.68,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(5)_pitch_927b8cbb.wav,Masked Owl,chattering,17.74,19.63,pitch
TN039B_00045809_20241205T213900_16kHz_2520_2550(5)_noise_521aef8e.wav,Masked Owl,chattering,17.74,19.63,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(5)_noise_21a95daa.wav,Masked Owl,chattering,17.74,19.63,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_noise_8da576aa.wav,Masked Owl,chattering,21.2,22.77,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_noise_6e0b4530.wav,Masked Owl,chattering,21.2,22.77,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_noise_1a40c801.wav,Masked Owl,chattering,21.2,22.77,noise
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_stretch_a620cb74.wav,Masked Owl,chattering,21.2,22.77,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_stretch_273aa371.wav,Masked Owl,chattering,21.2,22.77,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_stretch_3cc6c87e.wav,Masked Owl,chattering,21.2,22.77,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_stretch_a2b41a04.wav,Masked Owl,chattering,21.2,22.77,stretch
TN039B_00045809_20241205T213900_16kHz_2520_2550(6)_stretch_b48212da.wav,Masked Owl,chattering,21.2,22.77,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_pitch_8fecf806.wav,Masked Owl,chattering,21.63,23.07,pitch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_pitch_9856e426.wav,Masked Owl,chattering,21.63,23.07,pitch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_noise_38664412.wav,Masked Owl,chattering,21.63,23.07,noise
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_noise_2148b651.wav,Masked Owl,chattering,21.63,23.07,noise
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_stretch_0b115c81.wav,Masked Owl,chattering,21.63,23.07,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_stretch_f4bcc6e3.wav,Masked Owl,chattering,21.63,23.07,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_stretch_c0fa4fe7.wav,Masked Owl,chattering,21.63,23.07,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_stretch_2ec9095b.wav,Masked Owl,chattering,21.63,23.07,stretch
TN039B_00045809_20241205T213900_16kHz_2550_2580(2)_stretch_00e39960.wav,Masked Owl,chattering,21.63,23.07,stretch
